"id","family","rust_path","kind","source","line","classification","go_mapping","evidence","rationale"
"src/bigint.rs:86:function:v8::BigInt::u64_value","src/bigint.rs","v8::BigInt::u64_value","function","src/bigint.rs","86","matched","strings_bigint.go","conformance/strings-bigint/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/bigint.rs:97:function:v8::BigInt::i64_value","src/bigint.rs","v8::BigInt::i64_value","function","src/bigint.rs","97","matched","strings_bigint.go","conformance/strings-bigint/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/bigint.rs:107:function:v8::BigInt::word_count","src/bigint.rs","v8::BigInt::word_count","function","src/bigint.rs","107","matched","strings_bigint.go","conformance/strings-bigint/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/bigint.rs:115:function:v8::BigInt::to_words_array","src/bigint.rs","v8::BigInt::to_words_array","function","src/bigint.rs","115","matched","strings_bigint.go","conformance/strings-bigint/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:83:struct:v8::context::ContextOptions","src/context.rs","v8::context::ContextOptions","struct","src/context.rs","83","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:86:struct_field:v8::ContextOptions::global_template","src/context.rs","v8::ContextOptions::global_template","struct_field","src/context.rs","86","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:91:struct_field:v8::ContextOptions::global_object","src/context.rs","v8::ContextOptions::global_object","struct_field","src/context.rs","91","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:94:struct_field:v8::ContextOptions::microtask_queue","src/context.rs","v8::ContextOptions::microtask_queue","struct_field","src/context.rs","94","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:103:function:v8::Context::new","src/context.rs","v8::Context::new","function","src/context.rs","103","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:123:function:v8::Context::get_extras_binding_object","src/context.rs","v8::Context::get_extras_binding_object","function","src/context.rs","123","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:142:function:v8::Context::global","src/context.rs","v8::Context::global","function","src/context.rs","142","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:152:function:v8::Context::get_microtask_queue","src/context.rs","v8::Context::get_microtask_queue","function","src/context.rs","152","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:166:function:v8::Context::set_microtask_queue","src/context.rs","v8::Context::set_microtask_queue","function","src/context.rs","166","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:259:function:v8::Context::get_slot","src/context.rs","v8::Context::get_slot","function","src/context.rs","259","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:283:function:v8::Context::set_slot","src/context.rs","v8::Context::set_slot","function","src/context.rs","283","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:299:function:v8::Context::remove_slot","src/context.rs","v8::Context::remove_slot","function","src/context.rs","299","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:319:function:v8::Context::clear_all_slots","src/context.rs","v8::Context::clear_all_slots","function","src/context.rs","319","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:337:function:v8::Context::set_embedder_data","src/context.rs","v8::Context::set_embedder_data","function","src/context.rs","337","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:353:function:v8::Context::get_embedder_data","src/context.rs","v8::Context::get_embedder_data","function","src/context.rs","353","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:366:function:v8::Context::set_aligned_pointer_in_embedder_data","src/context.rs","v8::Context::set_aligned_pointer_in_embedder_data","function","src/context.rs","366","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:384:function:v8::Context::get_aligned_pointer_from_embedder_data","src/context.rs","v8::Context::get_aligned_pointer_from_embedder_data","function","src/context.rs","384","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:399:function:v8::Context::from_snapshot","src/context.rs","v8::Context::from_snapshot","function","src/context.rs","399","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:417:function:v8::Context::get_security_token","src/context.rs","v8::Context::get_security_token","function","src/context.rs","417","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:426:function:v8::Context::set_security_token","src/context.rs","v8::Context::set_security_token","function","src/context.rs","426","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:433:function:v8::Context::use_default_security_token","src/context.rs","v8::Context::use_default_security_token","function","src/context.rs","433","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:439:function:v8::Context::set_allow_generation_from_strings","src/context.rs","v8::Context::set_allow_generation_from_strings","function","src/context.rs","439","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/context.rs:445:function:v8::Context::is_code_generation_from_strings_allowed","src/context.rs","v8::Context::is_code_generation_from_strings_allowed","function","src/context.rs","445","matched","scope.go; context_residual.go; context_scopes_advanced.go","conformance/context-residual/conformance_test.go; conformance/context-scopes-advanced/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/cppgc.rs:3:module:v8::cppgc","src/cppgc.rs","v8::cppgc","module","src/cppgc.rs","3","matched","cppgc.go; cppgc_member.go; cppgc_persistent.go; cppgc_generic_residual.go; cppgc_generic_graph.go","conformance/cppgc-generic-breadth/conformance_test.go; conformance/cppgc-member/conformance_test.go; conformance/cppgc-persistent/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/cppgc.rs:120:function:v8::cppgc::initialize_process","src/cppgc.rs","v8::cppgc::initialize_process","function","src/cppgc.rs","120","matched","cppgc.go; cppgc_member.go; cppgc_persistent.go; cppgc_generic_residual.go; cppgc_generic_graph.go","conformance/cppgc-generic-breadth/conformance_test.go; conformance/cppgc-member/conformance_test.go; conformance/cppgc-persistent/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/cppgc.rs:131:function:v8::cppgc::shutdown_process","src/cppgc.rs","v8::cppgc::shutdown_process","function","src/cppgc.rs","131","matched","cppgc.go; cppgc_member.go; cppgc_persistent.go; cppgc_generic_residual.go; cppgc_generic_graph.go","conformance/cppgc-generic-breadth/conformance_test.go; conformance/cppgc-member/conformance_test.go; conformance/cppgc-persistent/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/cppgc.rs:158:struct:v8::cppgc::Visitor","src/cppgc.rs","v8::cppgc::Visitor","struct","src/cppgc.rs","158","partial","cppgc.go; cppgc_member.go; cppgc_generic_graph.go","conformance/cppgc-generic-breadth/conformance_test.go; conformance/cppgc-member/conformance_test.go","Behavior is matched through an owner-mediated Go facade; the literal borrowed or freely generic Rust type shape is intentionally absent."
"src/cppgc.rs:163:function:v8::cppgc::Visitor::trace","src/cppgc.rs","v8::cppgc::Visitor::trace","function","src/cppgc.rs","163","partial","cppgc.go; cppgc_member.go; cppgc_generic_graph.go","conformance/cppgc-generic-breadth/conformance_test.go; conformance/cppgc-member/conformance_test.go","Behavior is matched through an owner-mediated Go facade; the literal borrowed or freely generic Rust type shape is intentionally absent."
